Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType
NVDA,01-03-2023 10:40:00 AM,141.79,141.82,142.2,141.67,142.65181823388582,143.79661397854412,145.4075759315699,146.08348928591823,145.0690288568278,0.5914285714285735,3.1553895597321433,6.713560361186755,,142.78627195931597,0,0.0,
NVDA,01-03-2023 10:42:00 AM,141.87,141.74,142.16,141.74,142.49545458710867,143.62146725322194,145.2688474636652,146.0415640193917,145.0434099461968,0.5514285714285714,4.750506282888042,6.341973350385077,,142.7281070249672,0,0.0,
NVDA,01-03-2023 10:44:00 AM,141.46,141.91,142.0,141.32,142.28836366968693,143.42497023020178,145.11948089646265,145.9959763177062,145.0113411763425,0.5299999999999991,4.574416708302361,5.723109732357067,,142.42829632247046,0,0.0,
NVDA,01-03-2023 10:46:00 AM,141.7,141.47,141.77,141.03,142.17069093574955,143.26815475472887,144.9853836064053,145.9532302846942,144.9775490206344,0.5507142857142863,8.211775277822587,5.276850624812442,,142.19709797995964,0,0.0,
NVDA,01-03-2023 10:48:00 AM,142.62,141.7,142.72,141.69,142.26055274859965,143.20923159520805,144.89262346497765,145.92006381419972,144.95643316185868,0.5914285714285715,18.853083486826048,6.041400321237083,,142.19709797995964,0,0.0,
NVDA,01-03-2023 10:50:00 AM,142.74,142.62,142.9,142.47,142.35644219887973,143.16657417746185,144.80820685850793,145.8884213881878,144.94288473735853,0.5800000000000003,31.741570059523116,8.339206184263595,141.5772595792387,,0,0.0,
NVDA,01-03-2023 10:52:00 AM,142.62,142.77,142.88,142.51,142.4091537591038,143.11688561587442,144.72239482484096,145.85589978233517,144.92631493985047,0.566428571428572,42.33353391441641,12.030352588457337,141.7832754157063,,0,0.0,
NVDA,01-03-2023 10:54:00 AM,142.52,142.64,142.74,142.4,142.43132300728303,143.06262328715857,144.6360264003374,145.82270674967515,144.91395217128397,0.5628571428571446,45.36034506622759,16.222993183844288,141.8093730657229,,0,0.0,
NVDA,01-03-2023 10:56:00 AM,142.61,142.52,142.69,142.34,142.46705840582644,143.0214757155987,144.5565743846379,145.7907395183351,144.9029810493693,0.5500000000000013,48.128254840506905,20.922402620112347,141.8093730657229,,0,0.0,
NVDA,01-03-2023 10:58:00 AM,143.16,142.62,143.2,142.58,142.60564672466114,143.03406883236244,144.50180676171095,145.76456300571485,144.8893109445669,0.5742857142857137,55.151484514542176,26.226035971078737,142.15536298463766,,0,0.0,
NVDA,01-03-2023 11:00:00 AM,143.37,143.18,143.45,143.05,142.75851737972891,143.06460802942038,144.45742218282032,145.74073650814557,144.8802948331439,0.5378571428571409,64.22505307855667,32.333002322961185,142.3660839858234,,0,0.0,
NVDA,01-03-2023 11:02:00 AM,143.33,143.38,143.57,143.19,142.87281390378314,143.08873457220034,144.41320954819992,145.71674908020384,144.86829052191513,0.5142857142857115,71.86836518046752,39.04478821271914,142.5766042370658,,0,0.0,
NVDA,01-03-2023 11:04:00 AM,143.17,143.32,143.48,143.0,142.9322511230265,143.09612233836393,144.36445623258425,145.69140829333614,144.85981218239854,0.5221428571428532,71.97452229299397,45.7847987711883,142.5766042370658,,0,0.0,
NVDA,01-03-2023 11:06:00 AM,142.79,143.16,143.17,142.67,142.9038008984212,143.0682930348763,144.30271285091428,145.6625385590741,144.85258234229858,0.5192857142857109,65.81740976645452,51.545362220051494,142.5766042370658,,0,0.0,
NVDA,01-03-2023 11:08:00 AM,142.48,142.77,142.77,142.47,142.81904071873697,143.0148118498875,144.2312339155843,145.63087150873508,144.84364521009644,0.5042857142857103,58.913351180036166,55.551388989372505,142.5766042370658,,0,0.0,
NVDA,01-03-2023 11:10:00 AM,142.12,142.48,142.77,142.1,142.67923257498958,142.93346531807953,144.14844042869865,145.59593746387205,144.8291959984507,0.5221428571428552,50.50019104161412,57.4272510875816,,143.14751425088127,0,0.0,
NVDA,01-03-2023 11:12:00 AM,142.21,142.14,142.41,141.97,142.58538605999166,142.86769574370865,144.07242315698497,145.56224654383354,144.81964833874954,0.5049999999999975,47.3021035414053,57.92410805028048,,142.95841137735016,0,0.0,
NVDA,01-03-2023 11:14:00 AM,142.05,142.27,142.39,142.0,142.47830884799333,142.79335976700784,143.99311244494635,145.52729881702922,144.81206097523776,0.4799999999999959,43.17585301837311,57.705658845495044,,142.83945701539366,0,0.0,
NVDA,01-03-2023 11:16:00 AM,142.15,142.05,142.27,141.95,142.41264707839468,142.7348725154617,143.9208335255367,145.4936938536757,144.80319403448544,0.4292857142857116,43.569553805774696,57.24978874202183,,142.72939220174354,0,0.0,
NVDA,01-03-2023 11:18:00 AM,142.27,142.18,142.29,142.0,142.38411766271577,142.69261137769243,143.85609495590782,145.46161729791774,144.7971374869263,0.41928571428571054,44.35695538057789,56.1703358286254,,142.72396181340306,0,0.0,
NVDA,01-03-2023 11:20:00 AM,142.32,142.27,142.64,142.26,142.3712941301726,142.658737616084,143.7958559380291,145.4303574243066,144.78461462700866,0.4199999999999956,47.90026246719183,54.53785676748892,,142.72396181340306,0,0.0,
NVDA,01-03-2023 11:22:00 AM,142.01,142.29,142.3,141.81,142.2990353041381,142.59976146916728,143.72582237183187,145.3963240170996,144.77218724660574,0.4321428571428519,46.06299212598427,51.95731946204059,,142.6211590688565,0,0.0,
NVDA,01-03-2023 11:24:00 AM,142.02,142.0,142.29,141.84,142.24322824331048,142.54705588106114,143.65892737685806,145.36272875324786,144.76030560478483,0.4392857142857086,42.78215223097115,49.03808245583831,,142.61954316197085,0,0.0,
NVDA,01-03-2023 11:26:00 AM,141.82,142.0,142.11,141.77,142.15858259464838,142.48095989187377,143.58681257776558,145.32747772087725,144.74809654063242,0.41928571428571054,36.22047244094488,46.07838872328735,,142.47593222778067,0,0.0,
NVDA,01-03-2023 11:28:00 AM,141.83,141.82,141.9,141.64,142.09286607571872,142.42178171988525,143.51791796687283,145.2926769475352,144.7405608371625,0.40928571428571353,26.641099914324712,42.8511635967162,,142.34812815950087,0,0.0,
NVDA,01-03-2023 11:30:00 AM,141.96,141.84,141.98,141.61,142.06629286057498,142.37980156353203,143.45682314464253,145.2595159828831,144.7325999466635,0.4085714285714265,19.601354882453503,39.76127998080013,,142.29837407529823,0,0.0,
NVDA,01-03-2023 11:32:00 AM,141.23,141.95,141.97,141.22,141.89903428846,142.2752741486655,143.3694967468134,145.21942129648627,144.7157426206189,0.4278571428571415,9.375744785843183,35.968644105243925,,142.1230366677684,0,0.0,
NVDA,01-03-2023 11:34:00 AM,141.32,141.24,141.45,140.96,141.78322743076802,142.18843104424136,143.28912432536976,145.18062108458093,144.69739823537367,0.4271428571428544,10.691926073437125,32.72025141075032,,141.90041071236695,0,0.0,
NVDA,01-03-2023 11:36:00 AM,141.28,141.31,141.51,141.23,141.6825819446144,142.10584640385576,143.21033513613958,145.14180893448562,144.68503841254986,0.4242857142857121,8.826390587211955,29.24593508889405,,141.8954863575987,0,0.0,
NVDA,01-03-2023 11:38:00 AM,141.51,141.24,141.6,141.24,141.64806555569155,142.05167854895979,143.1436553268792,145.10567153215243,144.6709025681059,0.40214285714285275,15.708812260536,26.381120776889862,,141.8954863575987,0,0.0,
NVDA,01-03-2023 11:40:00 AM,141.86,141.51,141.95,141.49,141.69045244455324,142.03425322632708,143.09331590229573,145.0733762930265,144.66100303994793,0.40357142857142286,22.60536398467423,23.8516309286381,,141.8954863575987,0,0.0,
NVDA,01-03-2023 11:42:00 AM,142.02,141.86,142.61,141.76,141.7563619556426,142.03295747847915,143.05122508259785,145.04299443936458,144.6366712041916,0.43642857142856833,32.05619412515971,22.450951128555648,141.5140153022715,,0,0.0,
NVDA,01-03-2023 11:44:00 AM,141.73,142.03,142.16,141.65,141.75108956451407,142.0054158895265,142.99941233426068,145.0100293205649,144.61769767882257,0.44999999999999474,35.21711366538961,21.69444727199749,141.5140153022715,,0,0.0,
NVDA,01-03-2023 11:46:00 AM,141.73,141.7,141.9,141.45,141.74687165161126,141.9803780813877,142.94963145840734,144.9773922128976,144.6070752540395,0.4614285714285679,35.33673711158476,21.60607373906148,141.5140153022715,,0,0.0,
NVDA,01-03-2023 11:48:00 AM,141.77,141.73,141.81,141.48,141.751497321289,141.96125280126154,142.9033714012149,144.9454778625205,144.59741564381153,0.4578571428571406,36.71618857676676,22.613582605305687,141.5140153022715,,0,0.0,
NVDA,01-03-2023 11:50:00 AM,141.78,141.78,141.87,141.64,141.7571978570312,141.94477527387411,142.85931762077513,144.91398057035613,144.5903785515358,0.43785714285714256,41.6322925260199,24.816676369662325,141.5140153022715,,0,0.0,
NVDA,01-03-2023 11:52:00 AM,141.32,141.78,141.86,141.29,141.66975828562497,141.88797752170373,142.79895222388197,144.87821956965607,144.57883551872288,0.44642857142857345,37.16127334911834,27.59522922598984,141.5140153022715,,0,0.0,
NVDA,01-03-2023 11:54:00 AM,141.72,141.33,141.99,141.24,141.6798066285,141.87270683791246,142.75664037196503,144.84679449931122,144.56556378383561,0.4757142857142875,37.3235113566602,30.25838775431215,141.5140153022715,,0,0.0,
NVDA,01-03-2023 11:56:00 AM,141.39,141.72,141.72,141.25,141.62184530279998,141.82882439810223,142.70304663188796,144.81239853414394,144.55547462709427,0.49071428571428605,30.753968253967752,32.45114552098773,141.5140153022715,,0,0.0,
NVDA,01-03-2023 11:58:00 AM,141.49,141.41,141.52,141.18,141.59547624224,141.79802218009294,142.65547617573552,144.77933984226192,144.5463470193372,0.4885714285714308,34.12698412698398,34.292962707632526,,141.88386865466026,-5,-707.45,BUYTOCOVERSTOCK
NVDA,01-03-2023 12:00:00 PM,141.39,141.49,141.63,141.36,141.55438099379202,141.76092925462993,142.60584965904,144.74561506771204,144.53877387988342,0.45428571428571524,27.579365079364607,34.79036281710156,,141.88386865466026,0,0.0,
NVDA,01-03-2023 12:02:00 PM,141.52,141.41,141.57,141.29,141.54750479503363,141.73902659511813,142.56326731946982,144.7135193953965,144.53065578374006,0.4392857142857167,30.360750360750213,34.620818440660614,,141.88386865466026,0,0.0,
NVDA,01-03-2023 12:04:00 PM,141.82,141.52,141.84,141.46,141.6020038360269,141.74638781374375,142.5341195814514,144.68472815763138,144.52324443049312,0.44642857142857345,37.218614718614056,34.82096854598306,,141.88386865466026,0,0.0,
NVDA,01-03-2023 12:06:00 PM,141.79,141.81,141.87,141.59,141.63960306882154,141.75035255794884,142.50493842139448,144.6559248923813,144.51796459031956,0.4407142857142889,45.45454545454473,35.832749380279054,,141.88386865466026,0,0.0,
NVDA,01-03-2023 12:08:00 PM,142.17,141.8,142.18,141.73,141.74568245505725,141.78850232540805,142.49180358133978,144.63118932131283,144.51037258065108,0.44000000000000583,58.58585858585735,38.01971638118811,141.4705168184995,,0,0.0,
NVDA,01-03-2023 12:10:00 PM,142.01,142.16,142.2,141.92,141.7985459640458,141.80863847764368,142.47290932324802,144.60510783552863,144.5010033484735,0.3992857142857186,62.424242424241136,40.09891137101023,141.56403519036485,,0,0.0,
NVDA,01-03-2023 12:12:00 PM,141.69,142.01,142.05,141.6,141.77683677123665,141.79785316149426,142.44220699684615,144.57610178741393,144.4921038351439,0.3950000000000062,60.40404040403923,42.42318807650232,141.56403519036485,,0,0.0,
NVDA,01-03-2023 12:14:00 PM,141.94,141.66,141.94,141.64,141.80946941698932,141.81077560135842,142.42251260481297,144.54987191888247,144.4867866557708,0.38428571428572006,55.75757575757481,44.266594516593784,141.56403519036485,,0,0.0,
NVDA,01-03-2023 12:16:00 PM,141.92,141.93,142.03,141.83,141.83157553359146,141.820705092144,142.40280622815362,144.5237040390926,144.48168697034225,0.37500000000000405,51.79487179487074,46.37068487068409,141.56403519036485,,0,0.0,
NVDA,01-03-2023 12:18:00 PM,141.79,141.91,141.95,141.73,141.82326042687316,141.8179137201309,142.3787746113633,144.49650300387773,144.4754250483872,0.37428571428571694,51.266511266510044,48.08463758463669,141.56403519036485,,0,0.0,
NVDA,01-03-2023 12:20:00 PM,141.67,141.79,141.82,141.61,141.79260834149852,141.8044670183008,142.35097952856475,144.46837859587896,144.4702628575577,0.34857142857142825,42.89044289044145,49.615745365744374,141.56403519036485,,0,0.0,
NVDA,01-03-2023 12:22:00 PM,141.86,141.69,141.97,141.66,141.80608667319882,141.80951547118255,142.33172542940534,144.44242457999957,144.46499281559116,0.317142857142857,41.49184149184067,50.72885447885342,141.56403519036485,,0,0.0,
NVDA,01-03-2023 12:24:00 PM,141.5,141.83,141.86,141.42,141.74486933855906,141.78137770107506,142.29910874589928,144.41314672348216,144.4576569421793,0.3150000000000018,37.7302436125961,50.78001736825162,141.56403519036485,,0,0.0,
NVDA,01-03-2023 12:26:00 PM,141.67,141.51,141.67,141.33,141.72989547084725,141.77125245552278,142.27443781468756,144.38585173120873,144.4506465104725,0.3149999999999998,42.32140408610967,50.46670323140812,,141.90743917437194,0,0.0,
NVDA,01-03-2023 12:28:00 PM,141.82,141.69,141.89,141.68,141.7479163766778,141.77568405047526,142.2566167239155,144.36032086821163,144.4457040230768,0.3114285714285724,47.385620915032234,49.34667946432561,,141.90743917437194,0,0.0,
NVDA,01-03-2023 12:30:00 PM,141.83,141.8,141.89,141.75,141.76433310134226,141.78062186406842,142.23988665631097,144.33514354613988,144.4427195839542,0.3014285714285713,58.169934640523024,48.9212486859538,,141.90743917437194,0,0.0,
NVDA,01-03-2023 12:32:00 PM,142.1,141.85,142.13,141.83,141.83146648107382,141.8096562400622,142.23440090508308,144.31290331184994,144.43781406255974,0.29571428571428476,72.22222222222284,50.10306686777216,141.58548956499718,,0,0.0,
NVDA,01-03-2023 12:34:00 PM,142.42,142.11,142.45,142.07,141.94917318485906,141.86514203642017,142.24167930096218,144.29406845302557,144.43093346163937,0.3028571428571415,83.8531213010145,52.912621422116125,141.77771961729965,,0,0.0,
NVDA,01-03-2023 12:36:00 PM,142.47,142.44,142.51,142.29,142.05333854788725,141.9201291240183,142.25063305386564,144.27591851816962,144.42558688184414,0.28642857142856876,94.94211830332381,57.227346072961424,141.89989965997077,,0,0.0,
NVDA,01-03-2023 12:38:00 PM,142.33,142.46,142.47,142.26,142.10867083830982,141.9573901127439,142.25374548312584,144.25655614485453,144.42184581399113,0.28142857142856925,93.69881396404462,61.47057634271489,141.98682319617424,,0,0.0,
NVDA,01-03-2023 12:40:00 PM,142.25,142.36,142.41,142.18,142.13693667064786,141.98399101158535,142.25359860143465,144.2365904120699,144.41768723482897,0.2657142857142816,87.38239040223603,65.91977109389435,141.98682319617424,,0,0.0,
NVDA,01-03-2023 12:42:00 PM,142.36,142.26,142.45,142.18,142.1815493365183,142.01817364689575,142.25777120529997,144.21791787065627,144.4126021648482,0.2635714285714223,84.28653601216291,70.19924054592657,141.98682319617424,,0,0.0,
NVDA,01-03-2023 12:44:00 PM,142.34,142.36,142.42,142.29,142.21323946921464,142.04743058808702,142.26099586391567,144.1992321206995,144.40967533398515,0.2585714285714228,83.99555432064575,74.82577161673154,142.0282858901847,,0,0.0,
NVDA,01-03-2023 12:46:00 PM,142.13,142.34,142.37,142.09,142.1965915753717,142.0549368982609,142.2558587712131,144.1786427463642,144.4046007238659,0.26285714285713724,80.3649161804213,78.6301228261627,142.0282858901847,,0,0.0,
NVDA,01-03-2023 12:48:00 PM,141.81,142.13,142.14,141.59,142.11927326029738,142.03266990750993,142.23837411351846,144.15507416182328,144.39381934754445,0.28714285714285176,64.68926553672333,80.36048728833181,,142.29489852256287,0,0.0,
NVDA,01-03-2023 12:50:00 PM,141.81,141.8,141.94,141.75,142.0574186082379,142.0124271886454,142.2215751286746,144.13174009056138,144.3896867150166,0.27857142857142286,49.71751412429364,79.51524523670886,,142.2828936469035,0,0.0,
NVDA,01-03-2023 12:52:00 PM,141.84,141.81,142.0,141.71,142.01393488659033,141.99675198967765,142.20661139813834,144.1089367065757,144.38351361870997,0.26785714285713474,41.525423728813486,76.44556538736794,,142.20626924710845,0,0.0,
NVDA,01-03-2023 12:54:00 PM,141.58,141.85,141.9,141.57,141.92714790927226,141.9588654451615,142.18203840213292,144.08377315725653,144.3767377298002,0.2671428571428517,35.02824858757072,71.56307811602355,,142.08483733409915,0,0.0,
NVDA,01-03-2023 12:56:00 PM,141.75,141.59,141.85,141.59,141.8917183274178,141.93987767741953,142.16509571969635,144.06055153380126,144.3719221429364,0.2707142857142791,33.333333333333336,65.40219961902451,,142.06033234191307,0,0.0,
NVDA,01-03-2023 12:58:00 PM,142.13,141.73,142.18,141.61,141.93937466193427,141.95716152492682,142.16371941696315,144.04134206580326,144.36540097187674,0.3014285714285653,41.525423728813486,60.184860595501405,,142.06033234191307,0,0.0,
NVDA,01-03-2023 01:00:00 PM,141.98,142.15,142.16,141.91,141.94749972954742,141.95923774993346,142.156514733945,144.02083119947687,144.36124724469303,0.2978571428571379,52.82485875706164,56.72910743098397,,142.06033234191307,0,0.0,
NVDA,01-03-2023 01:02:00 PM,141.93,141.97,141.97,141.8,141.94399978363793,141.95657977266677,142.14763180320205,144.00002690893484,144.35688106234906,0.2835714285714224,57.90960451977379,54.09141428174505,,142.06033234191307,0,0.0,
NVDA,01-03-2023 01:04:00 PM,142.06,141.93,142.06,141.86,141.96719982691036,141.96598161151525,142.1441952619,143.98072315859721,144.35381231379694,0.28214285714285026,55.93220338983044,51.28507918866352,,142.06033234191307,0,0.0,
NVDA,01-03-2023 01:06:00 PM,141.95,142.06,142.18,141.9,141.96375986152827,141.96452873774112,142.13657976143332,143.96051695801418,144.3505875097693,0.28714285714284976,55.08474576271175,48.75706214689256,,142.06033234191307,0,0.0,
NVDA,01-03-2023 01:08:00 PM,141.99,141.96,142.08,141.93,141.96900788922264,141.96684430703738,142.13083153549476,143.94090982410358,144.34820955880807,0.2814285714285652,53.02921024161592,47.591056617381824,,142.06033234191307,0,0.0,
NVDA,01-03-2023 01:10:00 PM,141.94,141.99,142.05,141.85,141.96320631137812,141.96440391548853,142.12334794586752,143.921000273615,144.34524667779073,0.2764285714285677,45.528308690948876,47.172136074047344,,142.06033234191307,0,0.0,
NVDA,01-03-2023 01:12:00 PM,142.29,141.96,142.32,141.92,142.0285650491025,141.99400355953503,142.1298833205394,143.90477141517107,144.34023519779555,0.2957142857142827,53.546099290780965,48.37420363024409,141.81042513026878,,0,0.0,
NVDA,01-03-2023 01:14:00 PM,141.81,142.29,142.3,141.78,141.984852039282,141.97727596321369,142.11733887659668,143.8839279185027,144.3332172832564,0.3128571428571405,47.163120567376446,49.587690828224666,141.81042513026878,,0,0.0,
NVDA,01-03-2023 01:16:00 PM,141.85,141.81,141.98,141.77,141.9578816314256,141.96570542110337,142.10685499908308,143.86368982976137,144.32781434190645,0.288571428571426,43.97163120567419,50.65152061545875,141.81042513026878,,0,0.0,
NVDA,01-03-2023 01:18:00 PM,141.66,141.85,141.92,141.66,141.8983053051405,141.93791401918486,142.08933127362886,143.84176256777369,144.32240861898194,0.2935714285714255,21.773049645390586,48.67628320711646,,142.1263611160485,0,0.0,
NVDA,01-03-2023 01:20:00 PM,141.7,141.67,141.82,141.63,141.8586442441124,141.9162854719862,142.07406338054537,143.82045149744758,144.31809383248577,0.28642857142856876,18.18665377176018,45.212462708586315,,142.0580546129024,0,0.0,
NVDA,01-03-2023 01:22:00 PM,141.74,141.71,141.77,141.67,141.83491539528995,141.90025951998746,142.0609628558181,143.79975048752274,144.31508867256906,0.2699999999999981,14.696969696970298,40.89119922630597,,142.01910145584154,0,0.0,
NVDA,01-03-2023 01:24:00 PM,141.93,141.75,141.98,141.72,141.85393231623198,141.9029631999886,142.05582705755072,143.78114600505984,144.30827545223863,0.26928571428571296,25.48128342246102,37.84610722956902,,142.01910145584154,0,0.0,
NVDA,01-03-2023 01:26:00 PM,142.48,141.94,142.48,141.89,141.9791458529856,141.9554210908987,142.07246129058794,143.76819927864133,144.30259837906982,0.27071428571428513,53.890374331552074,37.726670086453055,141.81091355794396,,0,0.0,
NVDA,01-03-2023 01:28:00 PM,142.63,142.47,142.84,142.45,142.10931668238848,142.01674644627155,142.09432555370213,143.7568739126847,144.29518937439232,0.2807142857142862,75.27250270186862,39.950999332478325,142.03924124017826,,0,0.0,
NVDA,01-03-2023 01:30:00 PM,142.79,142.65,142.86,142.46,142.2454533459108,142.0870422238832,142.12160690453734,143.7472532767376,144.29078189788746,0.2964285714285739,92.67940344666151,44.66610880804959,142.18083913517475,,0,0.0,
NVDA,01-03-2023 01:32:00 PM,142.65,142.8,142.84,142.61,142.32636267672865,142.13822020353018,142.14232820239863,143.7363353336855,144.28706216296007,0.2985714285714311,87.2530468575141,48.0368035647229,142.27407873116448,,0,0.0,
NVDA,01-03-2023 01:34:00 PM,142.47,142.65,142.69,142.41,142.35509014138293,142.16838200320925,142.1551780768144,143.72373498210655,144.28303503955289,0.2985714285714311,82.68733850129114,51.58922535811437,142.27407873116448,,0,0.0,
NVDA,01-03-2023 01:36:00 PM,142.34,142.45,142.51,142.19,142.35207211310637,142.18398363928114,142.1624259953707,143.70996647482193,144.27808701641223,0.31071428571428733,70.84783006775267,54.27684524432222,142.27407873116448,,0,0.0,
NVDA,01-03-2023 01:38:00 PM,142.48,142.32,142.54,142.31,142.3776576904851,142.21089421752828,142.1748798779052,143.69772800243564,144.27414981735674,0.31285714285714256,66.1408533235661,58.713625612139765,142.27407873116448,,0,0.0,
NVDA,01-03-2023 01:40:00 PM,142.18,142.46,142.47,142.14,142.3381261523881,142.20808565229845,142.17508066700694,143.6826262312671,144.26980744119206,0.3085714285714281,57.79018842156855,62.67397907712061,142.27407873116448,,0,0.0,
NVDA,01-03-2023 01:42:00 PM,142.54,142.18,142.6,142.17,142.3785009219105,142.2382596839077,142.18939122908512,143.67125681603062,144.26650829338945,0.30214285714285644,62.76639566395564,67.48092167381914,142.27407873116448,,0,0.0,
NVDA,01-03-2023 01:44:00 PM,142.35,142.54,142.65,142.31,142.3728007375284,142.24841789446154,142.19568961225826,143.6581099820403,144.26261310168954,0.3114285714285724,59.07859078590718,70.84065241016376,142.27407873116448,,0,0.0,
NVDA,01-03-2023 01:46:00 PM,142.22,142.34,142.42,142.17,142.34224059002273,142.24583444951048,142.19664296079713,143.6438004299802,144.2587479187764,0.31071428571428733,60.162601626015345,71.46787513961009,142.27407873116448,,0,0.0,
NVDA,01-03-2023 01:48:00 PM,142.3,142.22,142.41,142.05,142.3337924720182,142.25075859046407,142.2006961780208,143.63042928142318,144.25370118754412,0.32285714285714356,53.65853658536556,69.30647852795978,,142.59147850997405,0,0.0,
NVDA,01-03-2023 01:50:00 PM,142.36,142.31,142.41,142.27,142.33903397761455,142.2606896276946,142.20694338672587,143.61778819404583,144.25031406938876,0.32571428571428385,53.92953929539318,65.43149211283294,,142.59147850997405,0,0.0,
NVDA,01-03-2023 01:52:00 PM,142.35,142.35,142.46,142.26,142.34122718209164,142.26880875244964,142.21255344999153,143.60517338614488,144.24833118085837,0.32142857142857145,57.45257452574531,62.45144487965607,,142.59147850997405,0,0.0,
NVDA,01-03-2023 01:54:00 PM,142.58,142.35,142.66,142.34,142.38898174567333,142.29709886586332,142.22696311861932,143.59497265593447,144.2431434539379,0.30214285714285644,65.04065040650404,60.68677607017736,,142.59147850997405,0,0.0,
NVDA,01-03-2023 01:56:00 PM,142.62,142.57,142.77,142.46,142.43518539653866,142.3264535144212,142.24237632965387,143.5852714354774,144.23998629061805,0.2964285714285698,72.08672086720829,60.81066515012293,142.25925270519085,,0,0.0,
NVDA,01-03-2023 01:58:00 PM,142.6,142.61,142.68,142.56,142.46814831723094,142.35132137674654,142.2564007873145,143.57546773960203,144.23769640107878,0.27642857142856975,78.8617886178857,62.08275867955488,142.27889046244388,,0,0.0,
NVDA,01-03-2023 02:00:00 PM,142.62,142.61,142.73,142.61,142.49851865378474,142.3757467061332,142.27065957996885,143.56596059791445,144.23487423021575,0.26928571428571296,79.94579945799387,64.2983197831974,142.3446579300856,,0,0.0,
NVDA,01-03-2023 02:02:00 PM,142.43,142.64,142.86,142.33,142.48481492302778,142.38067882375745,142.27690822389164,143.55465750738796,144.22736001246682,0.28714285714285587,74.40504657147362,65.46218487394921,142.3446579300856,,0,0.0,
NVDA,01-03-2023 02:04:00 PM,142.27,142.4,142.49,142.18,142.44185193842225,142.37061711250678,142.27663731315081,143.5418748456229,144.22470081849477,0.28642857142857076,64.19965504387469,65.97429129974596,,142.71279377594146,0,0.0,
NVDA,01-03-2023 02:06:00 PM,142.4,142.27,142.5,142.26,142.4334815507378,142.37328828409707,142.28147506557627,143.5305129068605,144.22125668428234,0.28714285714285787,54.89615994706838,65.44764713185126,,142.70211996605457,0,0.0,
NVDA,01-03-2023 02:08:00 PM,142.48,142.43,142.5,142.3,142.44278524059027,142.38298934917913,142.28926035712232,143.52006004211563,144.21956272643268,0.2771428571428568,51.303117791933694,65.21210525250808,,142.70211996605457,0,0.0,
NVDA,01-03-2023 02:10:00 PM,142.4,142.46,142.52,142.4,142.43422819247223,142.384535771981,142.29360308821558,143.5089151660747,144.21571521393437,0.2549999999999995,49.624538627974026,64.78160518576617,,142.70211996605457,0,0.0,
NVDA,01-03-2023 02:12:00 PM,142.39,142.4,142.5,142.28,142.42538255397778,142.38503251998273,142.29738335926595,143.49778168183516,144.2117322367856,0.2464285714285706,46.0905349794216,63.64540123113379,,142.67382545525376,0,0.0,
NVDA,01-03-2023 02:14:00 PM,142.37,142.39,142.41,142.03,142.41430604318225,142.38366592725703,142.3002310706673,143.4865599735582,144.20609874656407,0.25571428571428456,42.04968020228924,61.34630421071231,,142.51462601107394,0,0.0,
NVDA,01-03-2023 02:16:00 PM,142.51,142.37,142.53,142.29,142.4334448345458,142.39515084296093,142.30845730319018,143.47684295889593,144.2023019579647,0.24714285714285772,46.9234964549538,58.82998176948686,,142.51462601107394,0,0.0,
NVDA,01-03-2023 02:18:00 PM,142.57,142.51,142.65,142.51,142.46075586763666,142.41104622087357,142.31871387953566,143.46781964587208,144.19865274075175,0.24714285714285975,54.61847389558093,56.405650297256386,142.23484729977474,,0,0.0,
NVDA,01-03-2023 02:20:00 PM,142.27,142.56,142.65,142.18,142.42260469410934,142.3982238371578,142.31680353131858,143.45590104243058,144.19330632946546,0.26642857142857274,50.602409638553105,53.47131131531231,142.23484729977474,,0,0.0,
NVDA,01-03-2023 02:22:00 PM,142.53,142.28,142.56,142.25,142.44408375528747,142.41020348832527,142.32516417714925,143.44668809673476,144.19030615856676,0.2657142857142877,51.40562248995912,51.17136890716086,142.23484729977474,,0,0.0,
NVDA,01-03-2023 02:24:00 PM,142.48,142.52,142.61,142.47,142.45126700422998,142.4165486257502,142.33123617020223,143.4370693097026,144.18829713191118,0.2535714285714314,47.79116465863374,49.53051986863676,142.23484729977474,,0,0.0,
NVDA,01-03-2023 02:26:00 PM,142.27,142.48,142.5,142.26,142.41501360338398,142.40322602340927,142.32883475176294,143.4254566797553,144.18536241700545,0.2621428571428603,47.79116465863374,48.820020339793295,142.23484729977474,,0,0.0,
NVDA,01-03-2023 02:28:00 PM,142.48,142.27,142.51,142.27,142.42801088270718,142.4102054758266,142.33476280071343,143.41604915060353,144.18255838390246,0.2700000000000021,45.783132530119246,48.26802181361185,142.23484729977474,,0,0.0,
NVDA,01-03-2023 02:30:00 PM,142.27,142.51,142.51,142.21,142.39640870616574,142.39745952347872,142.33222308303843,143.4046456764682,144.17944454502506,0.2535714285714294,37.349397590361164,47.040507709850566,142.23484729977474,,0,0.0,
NVDA,01-03-2023 02:32:00 PM,142.03,142.32,142.44,142.02,142.3231269649326,142.36405411225337,142.32037119742907,143.3909676100357,144.17554925584056,0.2614285714285712,28.10766877031851,45.24222108894026,,142.5306325098998,0,0.0,
